◎ 유역 메타정보 (기준일: 2023.07.20),,,,,,,,,,,,,,,,,
대권역코드,대권역명,유역면적(㎢),중권역코드,중권역명,유역면적(㎢),표준유역코드,표준유역명,유역면적(㎢),관측소타입,관측소코드,관측소명,관측시작일,좌표(경도),좌표(위도),티센가중치,시명,구명
521,영산강남해,1507,5201,진도,437.4299,520104,조도면,57,aws,858,지산,2002.12.11.,126.17,34.42956,0.108005,전라남도,진도군
211,형산강,1140,2101,형산강,1139.989,210103,남천,89.5,aws,859,토함산,2002.12.16.,129.3687,35.7549,0.268691,경상북도,경주시
211,형산강,1140,2101,형산강,1139.989,210104,덕동댐,52.7,aws,859,토함산,2002.12.16.,129.3687,35.7549,0.73724,경상북도,경주시
211,형산강,1140,2101,형산강,1139.989,210105,북천,32.9,aws,859,토함산,2002.12.16.,129.3687,35.7549,0.080121,경상북도,경주시
221,태화강,661,2201,태화강,660.8599,220105,동천,172.4,aws,859,토함산,2002.12.16.,129.3687,35.7549,0.072538,경상북도,경주시
241,낙동강동해,2973,2403,대종천,656.59,240302,냉천,88,aws,859,토함산,2002.12.16.,129.3687,35.7549,0.162167,경상북도,경주시
241,낙동강동해,2973,2403,대종천,656.59,240304,대종천,174.4,aws,859,토함산,2002.12.16.,129.3687,35.7549,0.383749,경상북도,경주시
241,낙동강동해,2973,2403,대종천,656.59,240305,하서천,63,aws,859,토함산,2002.12.16.,129.3687,35.7549,0.545568,경상북도,경주시
241,낙동강동해,2973,2403,대종천,656.59,240306,수렴천,123.6,aws,859,토함산,2002.12.16.,129.3687,35.7549,0.007889,경상북도,경주시
202,낙동강중류,7786,2012,금호강,2092.419,201212,공산댐,58.8,aws,860,신암,2002.03.05.,128.619,35.88515,1.38E-04,대구광역시,북구
202,낙동강중류,7786,2012,금호강,2092.419,201213,동화천,40.4,aws,860,신암,2002.03.05.,128.619,35.88515,0.02267,대구광역시,북구
202,낙동강중류,7786,2012,금호강,2092.419,201214,금호강중류,63.3,aws,860,신암,2002.03.05.,128.619,35.88515,0.212816,대구광역시,북구
202,낙동강중류,7786,2012,금호강,2092.419,201215,신천상류,109.5,aws,860,신암,2002.03.05.,128.619,35.88515,0.089247,대구광역시,북구
202,낙동강중류,7786,2012,금호강,2092.419,201216,신천하류,53.6,aws,860,신암,2002.03.05.,128.619,35.88515,0.549069,대구광역시,북구
202,낙동강중류,7786,2012,금호강,2092.419,201219,금호강하류,65.8,aws,860,신암,2002.03.05.,128.619,35.88515,0.069594,대구광역시,북구
202,낙동강중류,7786,2014,창녕합천보,532.1599,201401,진천천,72.8,aws,860,신암,2002.03.05.,128.619,35.88515,0.005145,대구광역시,북구
601,제주도,1853,6004,제주동해,761.7999,600401,조천읍,126.6,aws,861,월정,2002.03.05.,126.7781,33.56232,8.80E-05,제주특별자치도,제주시
601,제주도,1853,6004,제주동해,761.7999,600402,구좌읍,177.5,aws,861,월정,2002.03.05.,126.7781,33.56232,0.262805,제주특별자치도,제주시
601,제주도,1853,6004,제주동해,761.7999,600402,구좌읍,177.5,aws,862,송당,2002.03.05.,126.7789,33.47075,0.337705,제주특별자치도,제주시
601,제주도,1853,6004,제주동해,761.7999,600403,성산읍,88.9,aws,862,송당,2002.03.05.,126.7789,33.47075,0.029024,제주특별자치도,제주시
601,제주도,1853,6004,제주동해,761.7999,600404,천미천,236.8,aws,862,송당,2002.03.05.,126.7789,33.47075,0.064529,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600201,수산천,89.7,aws,863,외도,2002.03.05.,126.4316,33.47687,0.259836,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600202,도근천,90.2,aws,863,외도,2002.03.05.,126.4316,33.47687,0.330173,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600203,병문천,91.2,aws,863,외도,2002.03.05.,126.4316,33.47687,0.022884,제주특별자치도,제주시
331,만경동진,3021,3301,만경강,1405.599,330104,소양천,154.7,aws,864,완산,2002.03.05.,127.1549,35.82149,0.688742,전라북도,전주시완산구
331,만경동진,3021,3301,만경강,1405.599,330105,전주천합류전,74.8,aws,864,완산,2002.03.05.,127.1549,35.82149,0.00481,전라북도,전주시완산구
331,만경동진,3021,3301,만경강,1405.599,330106,전주천상류,60.2,aws,864,완산,2002.03.05.,127.1549,35.82149,0.643416,전라북도,전주시완산구
331,만경동진,3021,3301,만경강,1405.599,330108,삼천,90.6,aws,864,완산,2002.03.05.,127.1549,35.82149,0.177603,전라북도,전주시완산구
331,만경동진,3021,3301,만경강,1405.599,330109,전주천하류,76.6,aws,864,완산,2002.03.05.,127.1549,35.82149,0.509902,전라북도,전주시완산구
401,섬진강,4916,4001,섬진강댐,763.4699,400102,세동천,62.2,aws,864,완산,2002.03.05.,127.1549,35.82149,0.017207,전라북도,전주시완산구
401,섬진강,4916,4001,섬진강댐,763.4699,400103,관촌수위표,121.4,aws,864,완산,2002.03.05.,127.1549,35.82149,0.116355,전라북도,전주시완산구
601,제주도,1853,6002,제주북해,348.3599,600202,도근천,90.2,aws,865,오등,2002.03.05.,126.522,33.45766,0.08825,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600203,병문천,91.2,aws,865,오등,2002.03.05.,126.522,33.45766,0.382259,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600204,화북천,77,aws,865,오등,2002.03.05.,126.522,33.45766,6.79E-04,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600204,화북천,77,aws,866,한라생태숲,2002.03.05.,126.5977,33.43022,0.260606,제주특별자치도,제주시
601,제주도,1853,6004,제주동해,761.7999,600401,조천읍,126.6,aws,866,한라생태숲,2002.03.05.,126.5977,33.43022,0.083576,제주특별자치도,제주시
601,제주도,1853,6004,제주동해,761.7999,600404,천미천,236.8,aws,866,한라생태숲,2002.03.05.,126.5977,33.43022,0.039898,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600202,도근천,90.2,aws,867,삼각봉,2002.03.05.,126.5305,33.37688,0.007996,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600203,병문천,91.2,aws,867,삼각봉,2002.03.05.,126.5305,33.37688,0.142618,제주특별자치도,제주시
601,제주도,1853,6001,제주서해,378.5,600102,금성천,134,aws,868,사제비,2002.03.05.,126.498,33.37599,9.49E-04,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600201,수산천,89.7,aws,868,사제비,2002.03.05.,126.498,33.37599,1.76E-04,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600202,도근천,90.2,aws,868,사제비,2002.03.05.,126.498,33.37599,0.145243,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600203,병문천,91.2,aws,868,사제비,2002.03.05.,126.498,33.37599,0.001097,제주특별자치도,제주시
601,제주도,1853,6003,제주남해,363.5599,600301,창고천,70.3,aws,868,사제비,2002.03.05.,126.498,33.37599,0.004358,제주특별자치도,제주시
601,제주도,1853,6001,제주서해,378.5,600102,금성천,134,aws,869,영실,2002.03.05.,126.4963,33.34832,1.68E-04,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600202,도근천,90.2,aws,869,영실,2002.03.05.,126.4963,33.34832,0.036914,제주특별자치도,제주시
601,제주도,1853,6003,제주남해,363.5599,600301,창고천,70.3,aws,869,영실,2002.03.05.,126.4963,33.34832,0.059385,제주특별자치도,제주시
601,제주도,1853,6003,제주남해,363.5599,600302,예래천,74.9,aws,869,영실,2002.03.05.,126.4963,33.34832,0.270801,제주특별자치도,제주시
601,제주도,1853,6003,제주남해,363.5599,600303,도순천,109.6,aws,869,영실,2002.03.05.,126.4963,33.34832,0.253456,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600203,병문천,91.2,aws,870,진달래밭,2002.12.16.,126.5557,33.36978,0.025683,제주특별자치도,서귀포시
601,제주도,1853,6002,제주북해,348.3599,600204,화북천,77,aws,870,진달래밭,2002.12.16.,126.5557,33.36978,0.087784,제주특별자치도,서귀포시
601,제주도,1853,6003,제주남해,363.5599,600304,신례천,108.6,aws,870,진달래밭,2002.12.16.,126.5557,33.36978,0.207263,제주특별자치도,서귀포시
601,제주도,1853,6004,제주동해,761.7999,600404,천미천,236.8,aws,870,진달래밭,2002.12.16.,126.5557,33.36978,0.005036,제주특별자치도,서귀포시
601,제주도,1853,6004,제주동해,761.7999,600405,종남천,131.8,aws,870,진달래밭,2002.12.16.,126.5557,33.36978,0.021694,제주특별자치도,서귀포시
601,제주도,1853,6002,제주북해,348.3599,600202,도근천,90.2,aws,871,윗세오름,2002.12.16.,126.5181,33.3623,0.028787,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600203,병문천,91.2,aws,871,윗세오름,2002.12.16.,126.5181,33.3623,2.51E-04,제주특별자치도,제주시
601,제주도,1853,6003,제주남해,363.5599,600303,도순천,109.6,aws,871,윗세오름,2002.12.16.,126.5181,33.3623,0.013821,제주특별자치도,제주시
601,제주도,1853,6003,제주남해,363.5599,600304,신례천,108.6,aws,871,윗세오름,2002.12.16.,126.5181,33.3623,0.00596,제주특별자치도,제주시
203,낙동강하류,8605,2018,남강댐,2281.719,201805,임천,218.2,aws,872,지리산,2002.12.16.,127.7564,35.31924,0.327599,경상남도,산청군
203,낙동강하류,8605,2018,남강댐,2281.719,201806,산청수위표,195.6,aws,872,지리산,2002.12.16.,127.7564,35.31924,0.005657,경상남도,산청군
203,낙동강하류,8605,2018,남강댐,2281.719,201811,덕천강상류,105.3,aws,872,지리산,2002.12.16.,127.7564,35.31924,0.381893,경상남도,산청군
203,낙동강하류,8605,2018,남강댐,2281.719,201812,시천천,106.2,aws,872,지리산,2002.12.16.,127.7564,35.31924,0.58499,경상남도,산청군
401,섬진강,4916,4009,섬진강하류,1128.43,400906,화개천,115.1,aws,872,지리산,2002.12.16.,127.7564,35.31924,0.034509,경상남도,산청군
401,섬진강,4916,4009,섬진강하류,1128.43,400908,하동댐,59,aws,872,지리산,2002.12.16.,127.7564,35.31924,0.075273,경상남도,산청군
104,임진강,8140,1022,한탄강,2452.179,102203,대교천합류후,199.4,aws,874,동송,2002.12.16.,127.2196,38.14162,0.060441,강원도,철원군
104,임진강,8140,1022,한탄강,2452.179,102204,부소천합류후,164.1,aws,874,동송,2002.12.16.,127.2196,38.14162,0.085998,강원도,철원군
104,임진강,8140,1022,한탄강,2452.179,102205,한탄강댐,107.8,aws,874,동송,2002.12.16.,127.2196,38.14162,0.703001,강원도,철원군
104,임진강,8140,1022,한탄강,2452.179,102210,영평천하류,148.4,aws,874,동송,2002.12.16.,127.2196,38.14162,0.035873,강원도,철원군
104,임진강,8140,1022,한탄강,2452.179,102214,차탄천,191.2,aws,874,동송,2002.12.16.,127.2196,38.14162,0.067521,강원도,철원군
102,북한강,10744,1011,인북천,931.2199,101103,북천,304.1,aws,875,설악산,2002.12.16.,128.4606,38.1211,0.204485,강원도,양양군
102,북한강,10744,1012,소양강,1852.04,101205,소양강상류,250.2,aws,875,설악산,2002.12.16.,128.4606,38.1211,0.125995,강원도,양양군
131,한강동해,3887,1301,양양남대천,1852.93,130105,청초천,152.2,aws,875,설악산,2002.12.16.,128.4606,38.1211,0.128308,강원도,양양군
131,한강동해,3887,1301,양양남대천,1852.93,130106,후천,241.3,aws,875,설악산,2002.12.16.,128.4606,38.1211,0.109547,강원도,양양군
131,한강동해,3887,1302,강릉남대천,1050.109,130207,전천,183.9,aws,876,삼척,2003.06.16.,129.1621,37.45003,0.027495,강원도,삼척시
131,한강동해,3887,1303,삼척오십천,986.64,130302,삼척오십천하류,243.2,aws,876,삼척,2003.06.16.,129.1621,37.45003,0.260953,강원도,삼척시
131,한강동해,3887,1303,삼척오십천,986.64,130303,마읍천,205.1,aws,876,삼척,2003.06.16.,129.1621,37.45003,0.091927,강원도,삼척시
101,남한강,12394,1005,충주댐하류,524.4199,100505,섬강합류전,93.1,aws,877,문막,2003.11.11.,127.8048,37.3134,3.70E-05,강원도,원주시
101,남한강,12394,1006,섬강,1491.01,100607,삼산천,124.1,aws,877,문막,2003.11.11.,127.8048,37.3134,0.041886,강원도,원주시
101,남한강,12394,1006,섬강,1491.01,100608,간현수위표,195.7,aws,877,문막,2003.11.11.,127.8048,37.3134,0.092803,강원도,원주시
101,남한강,12394,1006,섬강,1491.01,100609,서곡천,113.5,aws,877,문막,2003.11.11.,127.8048,37.3134,0.141889,강원도,원주시
101,남한강,12394,1006,섬강,1491.01,100610,섬강하류,186.6,aws,877,문막,2003.11.11.,127.8048,37.3134,0.501874,강원도,원주시
101,남한강,12394,1007,남한강하류,2072.719,100707,금당천,92.5,aws,877,문막,2003.11.11.,127.8048,37.3134,0.057593,강원도,원주시
101,남한강,12394,1007,남한강하류,2072.719,100708,여주수위표,64.6,aws,877,문막,2003.11.11.,127.8048,37.3134,0.024105,강원도,원주시
101,남한강,12394,1001,남한강상류,2447.85,100101,광동댐,120.7,aws,878,도계,2010.07.08.,129.0959,37.22378,0.006465,강원도,삼척시
131,한강동해,3887,1303,삼척오십천,986.64,130301,삼척오십천상류,160.2,aws,878,도계,2010.07.08.,129.0959,37.22378,0.570246,강원도,삼척시
131,한강동해,3887,1303,삼척오십천,986.64,130302,삼척오십천하류,243.2,aws,878,도계,2010.07.08.,129.0959,37.22378,5.77E-04,강원도,삼척시
131,한강동해,3887,1303,삼척오십천,986.64,130303,마읍천,205.1,aws,878,도계,2010.07.08.,129.0959,37.22378,0.249919,강원도,삼척시
131,한강동해,3887,1303,삼척오십천,986.64,130304,호산천,111.3,aws,878,도계,2010.07.08.,129.0959,37.22378,0.046908,강원도,삼척시
131,한강동해,3887,1303,삼척오십천,986.64,130305,가곡천,266.6,aws,878,도계,2010.07.08.,129.0959,37.22378,0.379998,강원도,삼척시
201,낙동강상류,7324,2001,안동댐,1628.68,200101,황지천,189.9,aws,878,도계,2010.07.08.,129.0959,37.22378,0.05246,강원도,삼척시
201,낙동강상류,7324,2001,안동댐,1628.68,200102,낙동강상류,216.3,aws,878,도계,2010.07.08.,129.0959,37.22378,3.10E-05,강원도,삼척시
331,만경동진,3021,3303,새만금,844.0499,330301,부안댐,57,aws,881,새만금,2008.01.09.,126.5295,35.73017,0.345625,전라북도,부안군
331,만경동진,3021,3303,새만금,844.0499,330302,주상천,86.5,aws,881,새만금,2008.01.09.,126.5295,35.73017,0.001009,전라북도,부안군
331,만경동진,3021,3303,새만금,844.0499,330303,새만금방조제,700.4,aws,881,새만금,2008.01.09.,126.5295,35.73017,0.20015,전라북도,부안군
531,영산강서해,2125,5301,주진천,511.1099,530101,운산천,126.2,aws,881,새만금,2008.01.09.,126.5295,35.73017,0.064899,전라북도,부안군
501,영산강,3470,5002,황룡강,565.0399,500203,평림천,117.7,aws,882,상무대,2007.09.14.,126.6042,35.25178,0.294788,전라남도,장성군
501,영산강,3470,5005,고막원천,218.9499,500501,고막원천상류,102.1,aws,882,상무대,2007.09.14.,126.6042,35.25178,0.328786,전라남도,장성군
501,영산강,3470,5006,영산강하류,483.63,500601,함평수위표,113.7,aws,882,상무대,2007.09.14.,126.6042,35.25178,0.017248,전라남도,장성군
531,영산강서해,2125,5302,와탄천,1097.989,530203,와탄천,244.3,aws,882,상무대,2007.09.14.,126.6042,35.25178,0.125725,전라남도,장성군
531,영산강서해,2125,5302,와탄천,1097.989,530204,불갑천,200.4,aws,882,상무대,2007.09.14.,126.6042,35.25178,0.174975,전라남도,장성군
601,제주도,1853,6001,제주서해,378.5,600101,한경면,112.5,aws,883,새별오름,2015.12.01.,126.3598,33.36233,0.034877,제주특별자치도,제주시
601,제주도,1853,6001,제주서해,378.5,600102,금성천,134,aws,883,새별오름,2015.12.01.,126.3598,33.36233,0.347592,제주특별자치도,제주시
601,제주도,1853,6001,제주서해,378.5,600103,대정읍,131.8,aws,883,새별오름,2015.12.01.,126.3598,33.36233,0.079442,제주특별자치도,제주시
601,제주도,1853,6003,제주남해,363.5599,600301,창고천,70.3,aws,883,새별오름,2015.12.01.,126.3598,33.36233,0.263073,제주특별자치도,제주시
601,제주도,1853,6003,제주남해,363.5599,600302,예래천,74.9,aws,883,새별오름,2015.12.01.,126.3598,33.36233,0.035368,제주특별자치도,제주시
601,제주도,1853,6003,제주남해,363.5599,600302,예래천,74.9,aws,884,기상(과),2013.12.19.,126.5176,33.2593,0.034725,제주특별자치도,서귀포시
601,제주도,1853,6003,제주남해,363.5599,600303,도순천,109.6,aws,884,기상(과),2013.12.19.,126.5176,33.2593,0.519172,제주특별자치도,서귀포시
601,제주도,1853,6003,제주남해,363.5599,600304,신례천,108.6,aws,885,태풍센터,2007.12.28.,126.6783,33.33147,0.114992,제주특별자치도,서귀포시
601,제주도,1853,6004,제주동해,761.7999,600404,천미천,236.8,aws,885,태풍센터,2007.12.28.,126.6783,33.33147,0.008493,제주특별자치도,서귀포시
601,제주도,1853,6004,제주동해,761.7999,600405,종남천,131.8,aws,885,태풍센터,2007.12.28.,126.6783,33.33147,0.445181,제주특별자치도,서귀포시
321,금강서해,2936,3203,금강서해,954.14,320308,판교천,96.8,aws,886,군산산단,2011.12.09.,126.5911,35.95048,0.004963,전라북도,군산시
321,금강서해,2936,3203,금강서해,954.14,320310,옥서면,64.8,aws,886,군산산단,2011.12.09.,126.5911,35.95048,0.911061,전라북도,군산시
331,만경동진,3021,3303,새만금,844.0499,330303,새만금방조제,700.4,aws,886,군산산단,2011.12.09.,126.5911,35.95048,0.107423,전라북도,군산시
301,금강,9906,3007,보청천,553.5599,300702,항건천,63.3,aws,888,청남대,2012.08.10.,127.491,36.46289,1.93E-04,충청북도,상당구
301,금강,9906,3008,대청댐,667.4799,300804,대청댐,294.8,aws,888,청남대,2012.08.10.,127.491,36.46289,0.405277,충청북도,상당구
301,금강,9906,3008,대청댐,667.4799,300805,대청댐조정지,43.3,aws,888,청남대,2012.08.10.,127.491,36.46289,0.291046,충청북도,상당구
301,금강,9906,3010,대청댐하류,129.82,301001,매포수위표,59.2,aws,888,청남대,2012.08.10.,127.491,36.46289,0.340075,충청북도,상당구
301,금강,9906,3010,대청댐하류,129.82,301002,미호천합류전,70.5,aws,888,청남대,2012.08.10.,127.491,36.46289,0.011156,충청북도,상당구
103,팔당댐하류,3116.899,1018,한강서울,1537.219,101811,한강대교수위표,53.2,aws,889,현충원,2012.11.12.,126.9765,37.50035,0.228115,서울특별시,동작구
103,팔당댐하류,3116.899,1018,한강서울,1537.219,101812,홍제천합류전,38.9,aws,889,현충원,2012.11.12.,126.9765,37.50035,1.90E-05,서울특별시,동작구
103,팔당댐하류,3116.899,1018,한강서울,1537.219,101816,안양천하류,63.5,aws,889,현충원,2012.11.12.,126.9765,37.50035,0.043636,서울특별시,동작구
601,제주도,1853,6004,제주동해,761.7999,600404,천미천,236.8,aws,890,제주가시리,2015.12.01.,126.7336,33.38534,0.327376,제주특별자치도,서귀포시
601,제주도,1853,6004,제주동해,761.7999,600405,종남천,131.8,aws,890,제주가시리,2015.12.01.,126.7336,33.38534,0.061565,제주특별자치도,서귀포시
601,제주도,1853,6004,제주동해,761.7999,600402,구좌읍,177.5,aws,892,성산수산,2019.06.20.,126.8512,33.45011,0.083208,제주특별자치도,서귀포시
601,제주도,1853,6004,제주동해,761.7999,600403,성산읍,88.9,aws,892,성산수산,2019.06.20.,126.8512,33.45011,0.607527,제주특별자치도,서귀포시
601,제주도,1853,6004,제주동해,761.7999,600404,천미천,236.8,aws,892,성산수산,2019.06.20.,126.8512,33.45011,0.006411,제주특별자치도,서귀포시
601,제주도,1853,6001,제주서해,378.5,600102,금성천,134,aws,893,애월,2019.08.08.,126.3274,33.46591,0.151487,제주특별자치도,제주시
601,제주도,1853,6002,제주북해,348.3599,600201,수산천,89.7,aws,893,애월,2019.08.08.,126.3274,33.46591,0.225799,제주특별자치도,제주시
203,낙동강하류,8605,2021,밀양강,1422.3,202101,운문댐,301.9,aws,900,두서,1991.04.22.,129.1435,35.62026,0.072404,울산광역시,울주군
203,낙동강하류,8605,2021,밀양강,1422.3,202105,밀양댐,103.4,aws,900,두서,1991.04.22.,129.1435,35.62026,0.019308,울산광역시,울주군
203,낙동강하류,8605,2021,밀양강,1422.3,202106,동천,115.1,aws,900,두서,1991.04.22.,129.1435,35.62026,0.025252,울산광역시,울주군
211,형산강,1140,2101,형산강,1139.989,210101,형산강상류,187.1,aws,900,두서,1991.04.22.,129.1435,35.62026,0.227766,울산광역시,울주군
221,태화강,661,2201,태화강,660.8599,220101,조동수위표,138.4,aws,900,두서,1991.04.22.,129.1435,35.62026,0.658004,울산광역시,울주군
221,태화강,661,2201,태화강,660.8599,220103,사연댐,124.1,aws,900,두서,1991.04.22.,129.1435,35.62026,0.964427,울산광역시,울주군
221,태화강,661,2201,태화강,660.8599,220104,삼호수위표,89.4,aws,900,두서,1991.04.22.,129.1435,35.62026,0.309419,울산광역시,울주군
221,태화강,661,2201,태화강,660.8599,220106,태화강,66.3,aws,901,울기,1991.04.22.,129.4353,35.48677,0.040635,울산광역시,동구
231,회야수영,865,2301,회야강,324.16,230101,청량천,106.6,aws,901,울기,1991.04.22.,129.4353,35.48677,0.051197,울산광역시,동구
241,낙동강동해,2973,2403,대종천,656.59,240306,수렴천,123.6,aws,901,울기,1991.04.22.,129.4353,35.48677,0.305612,울산광역시,동구
203,낙동강하류,8605,2018,남강댐,2281.719,201811,덕천강상류,105.3,aws,902,시천,1990.06.25.,127.8189,35.24229,0.007975,경상남도,산청군
203,낙동강하류,8605,2018,남강댐,2281.719,201812,시천천,106.2,aws,902,시천,1990.06.25.,127.8189,35.24229,0.409202,경상남도,산청군
203,낙동강하류,8605,2018,남강댐,2281.719,201813,덕천강하류,142.9,aws,902,시천,1990.06.25.,127.8189,35.24229,0.411275,경상남도,산청군
251,낙동강남해,2450,2501,가화천,797.26,250102,곤양천,109.1,aws,902,시천,1990.06.25.,127.8189,35.24229,0.033849,경상남도,산청군
401,섬진강,4916,4009,섬진강하류,1128.43,400907,하동2수위표,156.3,aws,902,시천,1990.06.25.,127.8189,35.24229,0.017833,경상남도,산청군
401,섬진강,4916,4009,섬진강하류,1128.43,400908,하동댐,59,aws,902,시천,1990.06.25.,127.8189,35.24229,0.658326,경상남도,산청군
401,섬진강,4916,4009,섬진강하류,1128.43,400909,횡천강,99.6,aws,902,시천,1990.06.25.,127.8189,35.24229,0.142525,경상남도,산청군
203,낙동강하류,8605,2017,낙동창녕,473.26,201705,남강합류전,62,aws,903,도천,1991.03.08.,128.5148,35.40386,0.434863,경상남도,창녕군
203,낙동강하류,8605,2019,남강,1185.079,201910,남강하류,79.5,aws,903,도천,1991.03.08.,128.5148,35.40386,0.170005,경상남도,창녕군
203,낙동강하류,8605,2020,낙동밀양,1004.679,202001,진동수위표,7.4,aws,903,도천,1991.03.08.,128.5148,35.40386,1,경상남도,창녕군
203,낙동강하류,8605,2020,낙동밀양,1004.679,202002,계성천,107.1,aws,903,도천,1991.03.08.,128.5148,35.40386,0.582338,경상남도,창녕군
203,낙동강하류,8605,2020,낙동밀양,1004.679,202003,광려천,157.9,aws,903,도천,1991.03.08.,128.5148,35.40386,0.236888,경상남도,창녕군
203,낙동강하류,8605,2020,낙동밀양,1004.679,202004,함안창녕보,64.7,aws,903,도천,1991.03.08.,128.5148,35.40386,0.719387,경상남도,창녕군
203,낙동강하류,8605,2020,낙동밀양,1004.679,202007,청도천,180.4,aws,903,도천,1991.03.08.,128.5148,35.40386,0.002285,경상남도,창녕군
203,낙동강하류,8605,2022,낙동강하구언,915.84,202207,서낙동강,150.7,aws,904,사상,1991.03.08.,128.9675,35.13695,0.247118,부산광역시,사상구
203,낙동강하류,8605,2022,낙동강하구언,915.84,202208,낙동강하구언,54.7,aws,904,사상,1991.03.08.,128.9675,35.13695,0.512626,부산광역시,사상구
231,회야수영,865,2302,수영강,541.28,230206,부산천,69.6,aws,904,사상,1991.03.08.,128.9675,35.13695,0.013674,부산광역시,사상구
251,낙동강남해,2450,2504,낙동강남해,770.5499,250408,양곡천,160.7,aws,904,사상,1991.03.08.,128.9675,35.13695,0.105602,부산광역시,사상구
203,낙동강하류,8605,2021,밀양강,1422.3,202105,밀양댐,103.4,aws,905,양산상북,1991.04.22.,129.0428,35.44139,0.320251,경상남도,양산시
203,낙동강하류,8605,2022,낙동강하구언,915.84,202201,원동천합류전,159.4,aws,905,양산상북,1991.04.22.,129.0428,35.44139,0.047913,경상남도,양산시
203,낙동강하류,8605,2022,낙동강하구언,915.84,202202,월촌수위표,95.3,aws,905,양산상북,1991.04.22.,129.0428,35.44139,0.006625,경상남도,양산시
203,낙동강하류,8605,2022,낙동강하구언,915.84,202203,양산천상류,138.9,aws,905,양산상북,1991.04.22.,129.0428,35.44139,0.810511,경상남도,양산시
203,낙동강하류,8605,2022,낙동강하구언,915.84,202204,양산천하류,106.7,aws,905,양산상북,1991.04.22.,129.0428,35.44139,0.217948,경상남도,양산시
221,태화강,661,2201,태화강,660.8599,220101,조동수위표,138.4,aws,905,양산상북,1991.04.22.,129.0428,35.44139,0.003474,경상남도,양산시
221,태화강,661,2201,태화강,660.8599,220102,대암댐,70,aws,905,양산상북,1991.04.22.,129.0428,35.44139,5.50E-05,경상남도,양산시
231,회야수영,865,2301,회야강,324.16,230102,회야댐,125.5,aws,905,양산상북,1991.04.22.,129.0428,35.44139,0.037853,경상남도,양산시
231,회야수영,865,2302,수영강,541.28,230202,회동댐,99.5,aws,905,양산상북,1991.04.22.,129.0428,35.44139,0.002456,경상남도,양산시
203,낙동강하류,8605,2018,남강댐,2281.719,201805,임천,218.2,aws,906,화개,1990.06.15.,127.6426,35.23236,2.90E-04,경상남도,하동군
203,낙동강하류,8605,2018,남강댐,2281.719,201812,시천천,106.2,aws,906,화개,1990.06.15.,127.6426,35.23236,0.003831,경상남도,하동군
401,섬진강,4916,4009,섬진강하류,1128.43,400905,화개천합류전,69,aws,906,화개,1990.06.15.,127.6426,35.23236,0.257572,경상남도,하동군
401,섬진강,4916,4009,섬진강하류,1128.43,400906,화개천,115.1,aws,906,화개,1990.06.15.,127.6426,35.23236,0.679463,경상남도,하동군
401,섬진강,4916,4009,섬진강하류,1128.43,400907,하동2수위표,156.3,aws,906,화개,1990.06.15.,127.6426,35.23236,0.385485,경상남도,하동군
401,섬진강,4916,4009,섬진강하류,1128.43,400908,하동댐,59,aws,906,화개,1990.06.15.,127.6426,35.23236,0.244249,경상남도,하동군
251,낙동강남해,2450,2501,가화천,797.26,250102,곤양천,109.1,aws,907,삼천포,1990.06.24.,128.0596,34.92895,0.019314,경상남도,사천시
251,낙동강남해,2450,2501,가화천,797.26,250106,사천강,88.9,aws,907,삼천포,1990.06.24.,128.0596,34.92895,0.033895,경상남도,사천시
251,낙동강남해,2450,2501,가화천,797.26,250107,죽천천,97.1,aws,907,삼천포,1990.06.24.,128.0596,34.92895,0.164872,경상남도,사천시
251,낙동강남해,2450,2501,가화천,797.26,250108,삼천포천,79.7,aws,907,삼천포,1990.06.24.,128.0596,34.92895,0.918516,경상남도,사천시
251,낙동강남해,2450,2501,가화천,797.26,250109,학림천,191.9,aws,907,삼천포,1990.06.24.,128.0596,34.92895,0.031921,경상남도,사천시
251,낙동강남해,2450,2502,남해도,358.7,250204,화천,55.1,aws,907,삼천포,1990.06.24.,128.0596,34.92895,0.047219,경상남도,사천시
251,낙동강남해,2450,2502,남해도,358.7,250205,창선천,55.2,aws,907,삼천포,1990.06.24.,128.0596,34.92895,0.707082,경상남도,사천시
251,낙동강남해,2450,2503,거제도,533.83,250301,통영시섬군,131.8,aws,907,삼천포,1990.06.24.,128.0596,34.92895,0.009659,경상남도,사천시
